date,region,deaths,ppl,deaths_per_million
2020-02-29,Friuli Venezia Giulia,0,1206216,0.0
2020-03-01,Friuli Venezia Giulia,0,1206216,0.0
2020-03-02,Friuli Venezia Giulia,0,1206216,0.0
2020-03-03,Friuli Venezia Giulia,0,1206216,0.0
2020-03-04,Friuli Venezia Giulia,0,1206216,0.0
2020-03-05,Friuli Venezia Giulia,0,1206216,0.0
2020-03-06,Friuli Venezia Giulia,0,1206216,0.0
2020-03-07,Friuli Venezia Giulia,0,1206216,0.0
2020-03-08,Friuli Venezia Giulia,1,1206216,0.83
2020-03-09,Friuli Venezia Giulia,0,1206216,0.0
2020-03-10,Friuli Venezia Giulia,2,1206216,1.66
2020-03-11,Friuli Venezia Giulia,3,1206216,2.49
2020-03-12,Friuli Venezia Giulia,2,1206216,1.66
2020-03-13,Friuli Venezia Giulia,2,1206216,1.66
2020-03-14,Friuli Venezia Giulia,3,1206216,2.49
2020-03-15,Friuli Venezia Giulia,1,1206216,0.83
2020-03-16,Friuli Venezia Giulia,8,1206216,6.63
2020-03-17,Friuli Venezia Giulia,8,1206216,6.63
2020-03-18,Friuli Venezia Giulia,1,1206216,0.83
2020-03-19,Friuli Venezia Giulia,5,1206216,4.15
2020-03-20,Friuli Venezia Giulia,2,1206216,1.66
2020-03-21,Friuli Venezia Giulia,4,1206216,3.32
2020-03-22,Friuli Venezia Giulia,5,1206216,4.15
2020-03-23,Friuli Venezia Giulia,7,1206216,5.8
2020-03-24,Friuli Venezia Giulia,10,1206216,8.29
2020-03-25,Friuli Venezia Giulia,6,1206216,4.97
2020-03-26,Friuli Venezia Giulia,2,1206216,1.66
2020-03-27,Friuli Venezia Giulia,4,1206216,3.32
2020-03-28,Friuli Venezia Giulia,11,1206216,9.12
2020-03-29,Friuli Venezia Giulia,11,1206216,9.12
2020-03-30,Friuli Venezia Giulia,9,1206216,7.46
2020-03-31,Friuli Venezia Giulia,6,1206216,4.97
2020-04-01,Friuli Venezia Giulia,9,1206216,7.46
2020-04-02,Friuli Venezia Giulia,7,1206216,5.8
2020-04-03,Friuli Venezia Giulia,7,1206216,5.8
2020-04-04,Friuli Venezia Giulia,9,1206216,7.46
2020-04-05,Friuli Venezia Giulia,9,1206216,7.46
2020-04-06,Friuli Venezia Giulia,4,1206216,3.32
2020-04-07,Friuli Venezia Giulia,6,1206216,4.97
2020-04-08,Friuli Venezia Giulia,5,1206216,4.15
2020-04-09,Friuli Venezia Giulia,2,1206216,1.66
2020-04-10,Friuli Venezia Giulia,8,1206216,6.63
2020-04-11,Friuli Venezia Giulia,6,1206216,4.97
2020-04-12,Friuli Venezia Giulia,10,1206216,8.29
2020-04-13,Friuli Venezia Giulia,7,1206216,5.8
2020-04-14,Friuli Venezia Giulia,4,1206216,3.32
2020-04-15,Friuli Venezia Giulia,6,1206216,4.97
2020-04-16,Friuli Venezia Giulia,5,1206216,4.15
2020-04-17,Friuli Venezia Giulia,3,1206216,2.49
2020-04-18,Friuli Venezia Giulia,2,1206216,1.66
2020-04-19,Friuli Venezia Giulia,3,1206216,2.49
2020-04-20,Friuli Venezia Giulia,14,1206216,11.61
2020-04-21,Friuli Venezia Giulia,2,1206216,1.66
2020-04-22,Friuli Venezia Giulia,5,1206216,4.15
2020-04-23,Friuli Venezia Giulia,10,1206216,8.29
2020-04-24,Friuli Venezia Giulia,2,1206216,1.66
2020-04-25,Friuli Venezia Giulia,5,1206216,4.15
2020-04-26,Friuli Venezia Giulia,1,1206216,0.83
2020-04-27,Friuli Venezia Giulia,7,1206216,5.8
2020-04-28,Friuli Venezia Giulia,7,1206216,5.8
2020-04-29,Friuli Venezia Giulia,7,1206216,5.8
2020-04-30,Friuli Venezia Giulia,4,1206216,3.32
2020-05-01,Friuli Venezia Giulia,5,1206216,4.15
2020-05-02,Friuli Venezia Giulia,1,1206216,0.83
2020-05-03,Friuli Venezia Giulia,2,1206216,1.66
2020-05-04,Friuli Venezia Giulia,2,1206216,1.66
2020-05-05,Friuli Venezia Giulia,4,1206216,3.32
2020-05-06,Friuli Venezia Giulia,3,1206216,2.49
2020-05-07,Friuli Venezia Giulia,2,1206216,1.66
2020-05-08,Friuli Venezia Giulia,0,1206216,0.0
2020-05-09,Friuli Venezia Giulia,0,1206216,0.0
2020-05-10,Friuli Venezia Giulia,2,1206216,1.66
2020-05-11,Friuli Venezia Giulia,2,1206216,1.66
2020-05-12,Friuli Venezia Giulia,1,1206216,0.83
2020-05-13,Friuli Venezia Giulia,3,1206216,2.49
2020-05-14,Friuli Venezia Giulia,1,1206216,0.83
2020-05-15,Friuli Venezia Giulia,1,1206216,0.83
2020-05-16,Friuli Venezia Giulia,1,1206216,0.83
2020-05-17,Friuli Venezia Giulia,0,1206216,0.0
2020-05-18,Friuli Venezia Giulia,1,1206216,0.83
2020-05-19,Friuli Venezia Giulia,0,1206216,0.0
2020-05-20,Friuli Venezia Giulia,2,1206216,1.66
2020-05-21,Friuli Venezia Giulia,1,1206216,0.83
2020-05-22,Friuli Venezia Giulia,2,1206216,1.66
2020-05-23,Friuli Venezia Giulia,2,1206216,1.66
2020-05-24,Friuli Venezia Giulia,2,1206216,1.66
2020-05-25,Friuli Venezia Giulia,0,1206216,0.0
2020-05-26,Friuli Venezia Giulia,0,1206216,0.0
2020-05-27,Friuli Venezia Giulia,2,1206216,1.66
2020-05-28,Friuli Venezia Giulia,2,1206216,1.66
2020-05-29,Friuli Venezia Giulia,0,1206216,0.0
2020-05-30,Friuli Venezia Giulia,0,1206216,0.0
2020-05-31,Friuli Venezia Giulia,0,1206216,0.0
2020-06-01,Friuli Venezia Giulia,2,1206216,1.66
2020-06-02,Friuli Venezia Giulia,1,1206216,0.83
2020-06-03,Friuli Venezia Giulia,0,1206216,0.0
2020-06-04,Friuli Venezia Giulia,0,1206216,0.0
2020-06-05,Friuli Venezia Giulia,2,1206216,1.66
2020-06-06,Friuli Venezia Giulia,0,1206216,0.0
2020-06-07,Friuli Venezia Giulia,1,1206216,0.83
2020-06-08,Friuli Venezia Giulia,1,1206216,0.83
2020-06-09,Friuli Venezia Giulia,0,1206216,0.0
2020-06-10,Friuli Venezia Giulia,1,1206216,0.83
2020-06-11,Friuli Venezia Giulia,1,1206216,0.83
2020-06-12,Friuli Venezia Giulia,0,1206216,0.0
2020-06-13,Friuli Venezia Giulia,1,1206216,0.83
2020-06-14,Friuli Venezia Giulia,0,1206216,0.0
2020-06-15,Friuli Venezia Giulia,0,1206216,0.0
2020-06-16,Friuli Venezia Giulia,0,1206216,0.0
2020-06-17,Friuli Venezia Giulia,0,1206216,0.0
2020-06-18,Friuli Venezia Giulia,0,1206216,0.0
2020-06-19,Friuli Venezia Giulia,0,1206216,0.0
2020-06-20,Friuli Venezia Giulia,1,1206216,0.83
2020-06-21,Friuli Venezia Giulia,0,1206216,0.0
2020-06-22,Friuli Venezia Giulia,0,1206216,0.0
2020-06-23,Friuli Venezia Giulia,0,1206216,0.0
2020-06-24,Friuli Venezia Giulia,0,1206216,0.0
2020-06-25,Friuli Venezia Giulia,1,1206216,0.83
2020-06-26,Friuli Venezia Giulia,0,1206216,0.0
2020-06-27,Friuli Venezia Giulia,0,1206216,0.0
2020-06-28,Friuli Venezia Giulia,0,1206216,0.0
2020-06-29,Friuli Venezia Giulia,0,1206216,0.0
2020-06-30,Friuli Venezia Giulia,0,1206216,0.0
2020-07-01,Friuli Venezia Giulia,0,1206216,0.0
2020-07-02,Friuli Venezia Giulia,0,1206216,0.0
2020-07-03,Friuli Venezia Giulia,0,1206216,0.0
2020-07-04,Friuli Venezia Giulia,0,1206216,0.0
2020-07-05,Friuli Venezia Giulia,0,1206216,0.0
2020-07-06,Friuli Venezia Giulia,0,1206216,0.0
2020-07-07,Friuli Venezia Giulia,0,1206216,0.0
2020-07-08,Friuli Venezia Giulia,0,1206216,0.0
2020-07-09,Friuli Venezia Giulia,0,1206216,0.0
2020-07-10,Friuli Venezia Giulia,0,1206216,0.0
2020-07-11,Friuli Venezia Giulia,0,1206216,0.0
2020-07-12,Friuli Venezia Giulia,0,1206216,0.0
2020-07-13,Friuli Venezia Giulia,0,1206216,0.0
2020-07-14,Friuli Venezia Giulia,0,1206216,0.0
2020-07-15,Friuli Venezia Giulia,0,1206216,0.0
2020-07-16,Friuli Venezia Giulia,0,1206216,0.0
2020-07-17,Friuli Venezia Giulia,0,1206216,0.0
2020-07-18,Friuli Venezia Giulia,0,1206216,0.0
2020-07-19,Friuli Venezia Giulia,0,1206216,0.0
2020-07-20,Friuli Venezia Giulia,0,1206216,0.0
2020-07-21,Friuli Venezia Giulia,0,1206216,0.0
2020-07-22,Friuli Venezia Giulia,0,1206216,0.0
2020-07-23,Friuli Venezia Giulia,0,1206216,0.0
2020-07-24,Friuli Venezia Giulia,0,1206216,0.0
2020-07-25,Friuli Venezia Giulia,0,1206216,0.0
2020-07-26,Friuli Venezia Giulia,0,1206216,0.0
2020-07-27,Friuli Venezia Giulia,0,1206216,0.0
2020-07-28,Friuli Venezia Giulia,0,1206216,0.0
2020-07-29,Friuli Venezia Giulia,0,1206216,0.0
2020-07-30,Friuli Venezia Giulia,0,1206216,0.0
2020-07-31,Friuli Venezia Giulia,0,1206216,0.0
2020-08-01,Friuli Venezia Giulia,0,1206216,0.0
2020-08-02,Friuli Venezia Giulia,0,1206216,0.0
2020-08-03,Friuli Venezia Giulia,1,1206216,0.83
2020-08-04,Friuli Venezia Giulia,0,1206216,0.0
2020-08-05,Friuli Venezia Giulia,0,1206216,0.0
2020-08-06,Friuli Venezia Giulia,0,1206216,0.0
2020-08-07,Friuli Venezia Giulia,0,1206216,0.0
2020-08-08,Friuli Venezia Giulia,0,1206216,0.0
2020-08-09,Friuli Venezia Giulia,0,1206216,0.0
2020-08-10,Friuli Venezia Giulia,1,1206216,0.83
2020-08-11,Friuli Venezia Giulia,1,1206216,0.83
2020-08-12,Friuli Venezia Giulia,0,1206216,0.0
2020-08-13,Friuli Venezia Giulia,0,1206216,0.0
2020-08-14,Friuli Venezia Giulia,0,1206216,0.0
2020-08-15,Friuli Venezia Giulia,0,1206216,0.0
2020-08-16,Friuli Venezia Giulia,0,1206216,0.0
2020-08-17,Friuli Venezia Giulia,0,1206216,0.0
2020-08-18,Friuli Venezia Giulia,0,1206216,0.0
2020-08-19,Friuli Venezia Giulia,0,1206216,0.0
2020-08-20,Friuli Venezia Giulia,0,1206216,0.0
2020-08-21,Friuli Venezia Giulia,0,1206216,0.0
2020-08-22,Friuli Venezia Giulia,0,1206216,0.0
2020-08-23,Friuli Venezia Giulia,0,1206216,0.0
2020-08-24,Friuli Venezia Giulia,0,1206216,0.0
2020-08-25,Friuli Venezia Giulia,0,1206216,0.0
2020-08-26,Friuli Venezia Giulia,0,1206216,0.0
2020-08-27,Friuli Venezia Giulia,0,1206216,0.0
2020-08-28,Friuli Venezia Giulia,0,1206216,0.0
2020-08-29,Friuli Venezia Giulia,0,1206216,0.0
2020-08-30,Friuli Venezia Giulia,0,1206216,0.0
2020-08-31,Friuli Venezia Giulia,0,1206216,0.0
2020-09-01,Friuli Venezia Giulia,0,1206216,0.0
2020-09-02,Friuli Venezia Giulia,1,1206216,0.83
2020-09-03,Friuli Venezia Giulia,0,1206216,0.0
2020-09-04,Friuli Venezia Giulia,0,1206216,0.0
2020-09-05,Friuli Venezia Giulia,0,1206216,0.0
2020-09-06,Friuli Venezia Giulia,0,1206216,0.0
2020-09-07,Friuli Venezia Giulia,0,1206216,0.0
2020-09-08,Friuli Venezia Giulia,0,1206216,0.0
2020-09-09,Friuli Venezia Giulia,0,1206216,0.0
2020-09-10,Friuli Venezia Giulia,0,1206216,0.0
2020-09-11,Friuli Venezia Giulia,0,1206216,0.0
2020-09-12,Friuli Venezia Giulia,0,1206216,0.0
2020-09-13,Friuli Venezia Giulia,0,1206216,0.0
2020-09-14,Friuli Venezia Giulia,0,1206216,0.0
2020-09-15,Friuli Venezia Giulia,0,1206216,0.0
2020-09-16,Friuli Venezia Giulia,0,1206216,0.0
2020-09-17,Friuli Venezia Giulia,0,1206216,0.0
2020-09-18,Friuli Venezia Giulia,0,1206216,0.0
2020-09-19,Friuli Venezia Giulia,1,1206216,0.83
2020-09-20,Friuli Venezia Giulia,0,1206216,0.0
2020-09-21,Friuli Venezia Giulia,0,1206216,0.0
2020-09-22,Friuli Venezia Giulia,0,1206216,0.0
2020-09-23,Friuli Venezia Giulia,0,1206216,0.0
2020-09-24,Friuli Venezia Giulia,0,1206216,0.0
2020-09-25,Friuli Venezia Giulia,0,1206216,0.0
2020-09-26,Friuli Venezia Giulia,0,1206216,0.0
2020-09-27,Friuli Venezia Giulia,1,1206216,0.83
2020-09-28,Friuli Venezia Giulia,0,1206216,0.0
2020-09-29,Friuli Venezia Giulia,0,1206216,0.0
2020-09-30,Friuli Venezia Giulia,0,1206216,0.0
2020-10-01,Friuli Venezia Giulia,0,1206216,0.0
2020-10-02,Friuli Venezia Giulia,2,1206216,1.66
2020-10-03,Friuli Venezia Giulia,0,1206216,0.0
2020-10-04,Friuli Venezia Giulia,0,1206216,0.0
2020-10-05,Friuli Venezia Giulia,0,1206216,0.0
2020-10-06,Friuli Venezia Giulia,2,1206216,1.66
2020-10-07,Friuli Venezia Giulia,0,1206216,0.0
2020-10-08,Friuli Venezia Giulia,0,1206216,0.0
2020-10-09,Friuli Venezia Giulia,0,1206216,0.0
2020-10-10,Friuli Venezia Giulia,0,1206216,0.0
2020-10-11,Friuli Venezia Giulia,1,1206216,0.83
2020-10-12,Friuli Venezia Giulia,0,1206216,0.0
2020-10-13,Friuli Venezia Giulia,0,1206216,0.0
2020-10-14,Friuli Venezia Giulia,0,1206216,0.0
2020-10-15,Friuli Venezia Giulia,2,1206216,1.66
2020-10-16,Friuli Venezia Giulia,1,1206216,0.83
2020-10-17,Friuli Venezia Giulia,0,1206216,0.0
2020-10-18,Friuli Venezia Giulia,2,1206216,1.66
2020-10-19,Friuli Venezia Giulia,3,1206216,2.49
2020-10-20,Friuli Venezia Giulia,2,1206216,1.66
2020-10-21,Friuli Venezia Giulia,1,1206216,0.83
2020-10-22,Friuli Venezia Giulia,1,1206216,0.83
2020-10-23,Friuli Venezia Giulia,1,1206216,0.83
2020-10-24,Friuli Venezia Giulia,3,1206216,2.49
2020-10-25,Friuli Venezia Giulia,2,1206216,1.66
2020-10-26,Friuli Venezia Giulia,3,1206216,2.49
2020-10-27,Friuli Venezia Giulia,1,1206216,0.83
2020-10-28,Friuli Venezia Giulia,4,1206216,3.32
2020-10-29,Friuli Venezia Giulia,5,1206216,4.15
2020-10-30,Friuli Venezia Giulia,7,1206216,5.8
2020-10-31,Friuli Venezia Giulia,3,1206216,2.49
2020-11-01,Friuli Venezia Giulia,1,1206216,0.83
2020-11-02,Friuli Venezia Giulia,5,1206216,4.15
2020-11-03,Friuli Venezia Giulia,8,1206216,6.63
2020-11-04,Friuli Venezia Giulia,3,1206216,2.49
2020-11-05,Friuli Venezia Giulia,9,1206216,7.46
2020-11-06,Friuli Venezia Giulia,12,1206216,9.95
2020-11-07,Friuli Venezia Giulia,7,1206216,5.8
2020-11-08,Friuli Venezia Giulia,9,1206216,7.46
2020-11-09,Friuli Venezia Giulia,5,1206216,4.15
2020-11-10,Friuli Venezia Giulia,20,1206216,16.58
2020-11-11,Friuli Venezia Giulia,13,1206216,10.78
2020-11-12,Friuli Venezia Giulia,9,1206216,7.46
2020-11-13,Friuli Venezia Giulia,8,1206216,6.63
2020-11-14,Friuli Venezia Giulia,10,1206216,8.29
2020-11-15,Friuli Venezia Giulia,12,1206216,9.95
2020-11-16,Friuli Venezia Giulia,18,1206216,14.92
2020-11-17,Friuli Venezia Giulia,10,1206216,8.29
2020-11-18,Friuli Venezia Giulia,11,1206216,9.12
2020-11-19,Friuli Venezia Giulia,13,1206216,10.78
2020-11-20,Friuli Venezia Giulia,28,1206216,23.21
2020-11-21,Friuli Venezia Giulia,25,1206216,20.73
2020-11-22,Friuli Venezia Giulia,13,1206216,10.78
2020-11-23,Friuli Venezia Giulia,27,1206216,22.38
2020-11-24,Friuli Venezia Giulia,26,1206216,21.56
2020-11-25,Friuli Venezia Giulia,16,1206216,13.26
2020-11-26,Friuli Venezia Giulia,26,1206216,21.56
2020-11-27,Friuli Venezia Giulia,35,1206216,29.02
2020-11-28,Friuli Venezia Giulia,25,1206216,20.73
2020-11-29,Friuli Venezia Giulia,16,1206216,13.26
2020-11-30,Friuli Venezia Giulia,21,1206216,17.41
2020-12-01,Friuli Venezia Giulia,25,1206216,20.73
2020-12-02,Friuli Venezia Giulia,26,1206216,21.56
2020-12-03,Friuli Venezia Giulia,52,1206216,43.11
2020-12-04,Friuli Venezia Giulia,36,1206216,29.85
2020-12-05,Friuli Venezia Giulia,31,1206216,25.7
2020-12-06,Friuli Venezia Giulia,27,1206216,22.38
2020-12-07,Friuli Venezia Giulia,24,1206216,19.9
2020-12-08,Friuli Venezia Giulia,30,1206216,24.87
2020-12-09,Friuli Venezia Giulia,33,1206216,27.36
2020-12-10,Friuli Venezia Giulia,42,1206216,34.82
2020-12-11,Friuli Venezia Giulia,23,1206216,19.07
2020-12-12,Friuli Venezia Giulia,28,1206216,23.21
2020-12-13,Friuli Venezia Giulia,18,1206216,14.92
2020-12-14,Friuli Venezia Giulia,14,1206216,11.61
2020-12-15,Friuli Venezia Giulia,52,1206216,43.11
2020-12-16,Friuli Venezia Giulia,40,1206216,33.16
2020-12-17,Friuli Venezia Giulia,27,1206216,22.38
2020-02-24,Lazio,0,5755700,0.0
2020-02-25,Lazio,0,5755700,0.0
2020-02-26,Lazio,0,5755700,0.0
2020-02-27,Lazio,0,5755700,0.0
2020-02-28,Lazio,0,5755700,0.0
2020-02-29,Lazio,0,5755700,0.0
2020-03-01,Lazio,0,5755700,0.0
2020-03-02,Lazio,0,5755700,0.0
2020-03-03,Lazio,0,5755700,0.0
2020-03-04,Lazio,0,5755700,0.0
2020-03-05,Lazio,0,5755700,0.0
2020-03-06,Lazio,1,5755700,0.17
2020-03-07,Lazio,0,5755700,0.0
2020-03-08,Lazio,2,5755700,0.35
2020-03-09,Lazio,2,5755700,0.35
2020-03-10,Lazio,1,5755700,0.17
2020-03-11,Lazio,0,5755700,0.0
2020-03-12,Lazio,3,5755700,0.52
2020-03-13,Lazio,2,5755700,0.35
2020-03-14,Lazio,2,5755700,0.35
2020-03-15,Lazio,3,5755700,0.52
2020-03-16,Lazio,3,5755700,0.52
2020-03-17,Lazio,4,5755700,0.69
2020-03-18,Lazio,9,5755700,1.56
2020-03-19,Lazio,6,5755700,1.04
2020-03-20,Lazio,5,5755700,0.87
2020-03-21,Lazio,7,5755700,1.22
2020-03-22,Lazio,3,5755700,0.52
2020-03-23,Lazio,10,5755700,1.74
2020-03-24,Lazio,17,5755700,2.95
2020-03-25,Lazio,15,5755700,2.61
2020-03-26,Lazio,11,5755700,1.91
2020-03-27,Lazio,12,5755700,2.08
2020-03-28,Lazio,6,5755700,1.04
2020-03-29,Lazio,12,5755700,2.08
2020-03-30,Lazio,14,5755700,2.43
2020-03-31,Lazio,12,5755700,2.08
2020-04-01,Lazio,7,5755700,1.22
2020-04-02,Lazio,16,5755700,2.78
2020-04-03,Lazio,14,5755700,2.43
2020-04-04,Lazio,13,5755700,2.26
2020-04-05,Lazio,7,5755700,1.22
2020-04-06,Lazio,10,5755700,1.74
2020-04-07,Lazio,9,5755700,1.56
2020-04-08,Lazio,6,5755700,1.04
2020-04-09,Lazio,9,5755700,1.56
2020-04-10,Lazio,10,5755700,1.74
2020-04-11,Lazio,10,5755700,1.74
2020-04-12,Lazio,6,5755700,1.04
2020-04-13,Lazio,5,5755700,0.87
2020-04-14,Lazio,16,5755700,2.78
2020-04-15,Lazio,11,5755700,1.91
2020-04-16,Lazio,5,5755700,0.87
2020-04-17,Lazio,16,5755700,2.78
2020-04-18,Lazio,8,5755700,1.39
2020-04-19,Lazio,1,5755700,0.17
2020-04-20,Lazio,8,5755700,1.39
2020-04-21,Lazio,14,5755700,2.43
2020-04-22,Lazio,7,5755700,1.22
2020-04-23,Lazio,5,5755700,0.87
2020-04-24,Lazio,9,5755700,1.56
2020-04-25,Lazio,3,5755700,0.52
2020-04-26,Lazio,2,5755700,0.35
2020-04-27,Lazio,8,5755700,1.39
2020-04-28,Lazio,17,5755700,2.95
2020-04-29,Lazio,17,5755700,2.95
2020-04-30,Lazio,10,5755700,1.74
2020-05-01,Lazio,41,5755700,7.12
2020-05-02,Lazio,15,5755700,2.61
2020-05-03,Lazio,11,5755700,1.91
2020-05-04,Lazio,16,5755700,2.78
2020-05-05,Lazio,10,5755700,1.74
2020-05-06,Lazio,4,5755700,0.69
2020-05-07,Lazio,5,5755700,0.87
2020-05-08,Lazio,6,5755700,1.04
2020-05-09,Lazio,4,5755700,0.69
2020-05-10,Lazio,4,5755700,0.69
2020-05-11,Lazio,5,5755700,0.87
2020-05-12,Lazio,4,5755700,0.69
2020-05-13,Lazio,11,5755700,1.91
2020-05-14,Lazio,18,5755700,3.13
2020-05-15,Lazio,9,5755700,1.56
2020-05-16,Lazio,12,5755700,2.08
2020-05-17,Lazio,6,5755700,1.04
2020-05-18,Lazio,6,5755700,1.04
2020-05-19,Lazio,12,5755700,2.08
2020-05-20,Lazio,7,5755700,1.22
2020-05-21,Lazio,15,5755700,2.61
2020-05-22,Lazio,7,5755700,1.22
2020-05-23,Lazio,7,5755700,1.22
2020-05-24,Lazio,8,5755700,1.39
2020-05-25,Lazio,4,5755700,0.69
2020-05-26,Lazio,5,5755700,0.87
2020-05-27,Lazio,8,5755700,1.39
2020-05-28,Lazio,7,5755700,1.22
2020-05-29,Lazio,13,5755700,2.26
2020-05-30,Lazio,7,5755700,1.22
2020-05-31,Lazio,7,5755700,1.22
2020-06-01,Lazio,4,5755700,0.69
2020-06-02,Lazio,2,5755700,0.35
2020-06-03,Lazio,6,5755700,1.04
2020-06-04,Lazio,3,5755700,0.52
2020-06-05,Lazio,4,5755700,0.69
2020-06-06,Lazio,4,5755700,0.69
2020-06-07,Lazio,2,5755700,0.35
2020-06-08,Lazio,3,5755700,0.52
2020-06-09,Lazio,3,5755700,0.52
2020-06-10,Lazio,4,5755700,0.69
2020-06-11,Lazio,6,5755700,1.04
2020-06-12,Lazio,5,5755700,0.87
2020-06-13,Lazio,25,5755700,4.34
2020-06-14,Lazio,2,5755700,0.35
2020-06-15,Lazio,3,5755700,0.52
2020-06-16,Lazio,3,5755700,0.52
2020-06-17,Lazio,4,5755700,0.69
2020-06-18,Lazio,4,5755700,0.69
2020-06-19,Lazio,4,5755700,0.69
2020-06-20,Lazio,1,5755700,0.17
2020-06-21,Lazio,0,5755700,0.0
2020-06-22,Lazio,3,5755700,0.52
2020-06-23,Lazio,2,5755700,0.35
2020-06-24,Lazio,1,5755700,0.17
2020-06-25,Lazio,2,5755700,0.35
2020-06-26,Lazio,1,5755700,0.17
2020-06-27,Lazio,1,5755700,0.17
2020-06-28,Lazio,0,5755700,0.0
2020-06-29,Lazio,0,5755700,0.0
2020-06-30,Lazio,0,5755700,0.0
2020-07-01,Lazio,2,5755700,0.35
2020-07-02,Lazio,0,5755700,0.0
2020-07-03,Lazio,1,5755700,0.17
2020-07-04,Lazio,1,5755700,0.17
2020-07-05,Lazio,0,5755700,0.0
2020-07-06,Lazio,1,5755700,0.17
2020-07-07,Lazio,0,5755700,0.0
2020-07-08,Lazio,0,5755700,0.0
2020-07-09,Lazio,1,5755700,0.17
2020-07-10,Lazio,1,5755700,0.17
2020-07-11,Lazio,0,5755700,0.0
2020-07-12,Lazio,0,5755700,0.0
2020-07-13,Lazio,1,5755700,0.17
2020-07-14,Lazio,1,5755700,0.17
2020-07-15,Lazio,1,5755700,0.17
2020-07-16,Lazio,1,5755700,0.17
2020-07-17,Lazio,1,5755700,0.17
2020-07-18,Lazio,1,5755700,0.17
2020-07-19,Lazio,1,5755700,0.17
2020-07-20,Lazio,0,5755700,0.0
2020-07-21,Lazio,2,5755700,0.35
2020-07-22,Lazio,2,5755700,0.35
2020-07-23,Lazio,1,5755700,0.17
2020-07-24,Lazio,1,5755700,0.17
2020-07-25,Lazio,1,5755700,0.17
2020-07-26,Lazio,2,5755700,0.35
2020-07-27,Lazio,1,5755700,0.17
2020-07-28,Lazio,1,5755700,0.17
2020-07-29,Lazio,0,5755700,0.0
2020-07-30,Lazio,1,5755700,0.17
2020-07-31,Lazio,0,5755700,0.0
2020-08-01,Lazio,0,5755700,0.0
2020-08-02,Lazio,0,5755700,0.0
2020-08-03,Lazio,1,5755700,0.17
2020-08-04,Lazio,0,5755700,0.0
2020-08-05,Lazio,1,5755700,0.17
2020-08-06,Lazio,0,5755700,0.0
2020-08-07,Lazio,0,5755700,0.0
2020-08-08,Lazio,1,5755700,0.17
2020-08-09,Lazio,0,5755700,0.0
2020-08-10,Lazio,1,5755700,0.17
2020-08-11,Lazio,0,5755700,0.0
2020-08-12,Lazio,1,5755700,0.17
2020-08-13,Lazio,1,5755700,0.17
2020-08-14,Lazio,1,5755700,0.17
2020-08-15,Lazio,0,5755700,0.0
2020-08-16,Lazio,0,5755700,0.0
2020-08-17,Lazio,0,5755700,0.0
2020-08-18,Lazio,1,5755700,0.17
2020-08-19,Lazio,0,5755700,0.0
2020-08-20,Lazio,1,5755700,0.17
2020-08-21,Lazio,1,5755700,0.17
2020-08-22,Lazio,0,5755700,0.0
2020-08-23,Lazio,1,5755700,0.17
2020-08-24,Lazio,1,5755700,0.17
2020-08-25,Lazio,0,5755700,0.0
2020-08-26,Lazio,1,5755700,0.17
2020-08-27,Lazio,1,5755700,0.17
2020-08-28,Lazio,1,5755700,0.17
2020-08-29,Lazio,0,5755700,0.0
2020-08-30,Lazio,0,5755700,0.0
2020-08-31,Lazio,0,5755700,0.0
2020-09-01,Lazio,0,5755700,0.0
2020-09-02,Lazio,0,5755700,0.0
2020-09-03,Lazio,1,5755700,0.17
2020-09-04,Lazio,0,5755700,0.0
2020-09-05,Lazio,1,5755700,0.17
2020-09-06,Lazio,1,5755700,0.17
2020-09-07,Lazio,0,5755700,0.0
2020-09-08,Lazio,0,5755700,0.0
2020-09-09,Lazio,0,5755700,0.0
2020-09-10,Lazio,1,5755700,0.17
2020-09-11,Lazio,1,5755700,0.17
2020-09-12,Lazio,1,5755700,0.17
2020-09-13,Lazio,1,5755700,0.17
2020-09-14,Lazio,0,5755700,0.0
2020-09-15,Lazio,2,5755700,0.35
2020-09-16,Lazio,0,5755700,0.0
2020-09-17,Lazio,2,5755700,0.35
2020-09-18,Lazio,0,5755700,0.0
2020-09-19,Lazio,1,5755700,0.17
2020-09-20,Lazio,0,5755700,0.0
2020-09-21,Lazio,5,5755700,0.87
2020-09-22,Lazio,4,5755700,0.69
2020-09-23,Lazio,3,5755700,0.52
2020-09-24,Lazio,0,5755700,0.0
2020-09-25,Lazio,2,5755700,0.35
2020-09-26,Lazio,2,5755700,0.35
2020-09-27,Lazio,1,5755700,0.17
2020-09-28,Lazio,3,5755700,0.52
2020-09-29,Lazio,3,5755700,0.52
2020-09-30,Lazio,5,5755700,0.87
2020-10-01,Lazio,5,5755700,0.87
2020-10-02,Lazio,5,5755700,0.87
2020-10-03,Lazio,5,5755700,0.87
2020-10-04,Lazio,6,5755700,1.04
2020-10-05,Lazio,5,5755700,0.87
2020-10-06,Lazio,4,5755700,0.69
2020-10-07,Lazio,6,5755700,1.04
2020-10-08,Lazio,6,5755700,1.04
2020-10-09,Lazio,6,5755700,1.04
2020-10-10,Lazio,6,5755700,1.04
2020-10-11,Lazio,4,5755700,0.69
2020-10-12,Lazio,8,5755700,1.39
2020-10-13,Lazio,5,5755700,0.87
2020-10-14,Lazio,5,5755700,0.87
2020-10-15,Lazio,7,5755700,1.22
