date,region,deaths,ppl,deaths_per_million
2020-09-02,Emilia-Romagna,4463,4464119,999.75
2020-09-03,Emilia-Romagna,4463,4464119,999.75
2020-09-04,Emilia-Romagna,4463,4464119,999.75
2020-09-05,Emilia-Romagna,4463,4464119,999.75
2020-09-06,Emilia-Romagna,4464,4464119,999.97
2020-09-07,Emilia-Romagna,4464,4464119,999.97
2020-09-08,Emilia-Romagna,4465,4464119,1000.2
2020-09-09,Emilia-Romagna,4467,4464119,1000.65
2020-09-10,Emilia-Romagna,4468,4464119,1000.87
2020-09-11,Emilia-Romagna,4468,4464119,1000.87
2020-09-12,Emilia-Romagna,4469,4464119,1001.09
2020-09-13,Emilia-Romagna,4469,4464119,1001.09
2020-09-14,Emilia-Romagna,4469,4464119,1001.09
2020-09-15,Emilia-Romagna,4470,4464119,1001.32
2020-09-16,Emilia-Romagna,4470,4464119,1001.32
2020-09-17,Emilia-Romagna,4471,4464119,1001.54
2020-09-18,Emilia-Romagna,4472,4464119,1001.77
2020-09-19,Emilia-Romagna,4474,4464119,1002.21
2020-09-20,Emilia-Romagna,4476,4464119,1002.66
2020-09-21,Emilia-Romagna,4477,4464119,1002.89
2020-09-22,Emilia-Romagna,4478,4464119,1003.11
2020-09-23,Emilia-Romagna,4479,4464119,1003.33
2020-09-24,Emilia-Romagna,4480,4464119,1003.56
2020-09-25,Emilia-Romagna,4481,4464119,1003.78
2020-09-26,Emilia-Romagna,4481,4464119,1003.78
2020-09-27,Emilia-Romagna,4482,4464119,1004.01
2020-09-28,Emilia-Romagna,4482,4464119,1004.01
2020-09-29,Emilia-Romagna,4484,4464119,1004.45
2020-09-30,Emilia-Romagna,4484,4464119,1004.45
2020-10-01,Emilia-Romagna,4484,4464119,1004.45
2020-10-02,Emilia-Romagna,4484,4464119,1004.45
2020-10-03,Emilia-Romagna,4485,4464119,1004.68
2020-10-04,Emilia-Romagna,4486,4464119,1004.9
2020-10-05,Emilia-Romagna,4487,4464119,1005.13
2020-10-06,Emilia-Romagna,4490,4464119,1005.8
2020-10-07,Emilia-Romagna,4491,4464119,1006.02
2020-10-08,Emilia-Romagna,4492,4464119,1006.25
2020-10-09,Emilia-Romagna,4493,4464119,1006.47
2020-10-10,Emilia-Romagna,4494,4464119,1006.69
2020-10-11,Emilia-Romagna,4495,4464119,1006.92
2020-10-12,Emilia-Romagna,4496,4464119,1007.14
2020-10-13,Emilia-Romagna,4498,4464119,1007.59
2020-10-14,Emilia-Romagna,4502,4464119,1008.49
2020-10-15,Emilia-Romagna,4503,4464119,1008.71
2020-10-16,Emilia-Romagna,4504,4464119,1008.93
2020-10-17,Emilia-Romagna,4509,4464119,1010.05
2020-10-18,Emilia-Romagna,4515,4464119,1011.4
2020-10-19,Emilia-Romagna,4518,4464119,1012.07
2020-10-20,Emilia-Romagna,4523,4464119,1013.19
2020-10-21,Emilia-Romagna,4531,4464119,1014.98
2020-10-22,Emilia-Romagna,4537,4464119,1016.33
2020-10-23,Emilia-Romagna,4547,4464119,1018.57
2020-10-24,Emilia-Romagna,4557,4464119,1020.81
2020-10-25,Emilia-Romagna,4561,4464119,1021.7
2020-10-26,Emilia-Romagna,4564,4464119,1022.37
2020-10-27,Emilia-Romagna,4579,4464119,1025.73
2020-10-28,Emilia-Romagna,4593,4464119,1028.87
2020-10-29,Emilia-Romagna,4601,4464119,1030.66
2020-10-30,Emilia-Romagna,4612,4464119,1033.13
2020-10-31,Emilia-Romagna,4631,4464119,1037.38
2020-11-01,Emilia-Romagna,4647,4464119,1040.97
2020-11-02,Emilia-Romagna,4664,4464119,1044.78
2020-11-03,Emilia-Romagna,4687,4464119,1049.93
2020-11-04,Emilia-Romagna,4699,4464119,1052.62
2020-11-05,Emilia-Romagna,4712,4464119,1055.53
2020-11-06,Emilia-Romagna,4752,4464119,1064.49
2020-11-07,Emilia-Romagna,4781,4464119,1070.98
2020-11-08,Emilia-Romagna,4816,4464119,1078.82
2020-11-09,Emilia-Romagna,4824,4464119,1080.62
2020-11-10,Emilia-Romagna,4845,4464119,1085.32
2020-11-11,Emilia-Romagna,4876,4464119,1092.26
2020-11-12,Emilia-Romagna,4925,4464119,1103.24
2020-11-13,Emilia-Romagna,4965,4464119,1112.2
2020-11-14,Emilia-Romagna,5008,4464119,1121.83
2020-11-15,Emilia-Romagna,5044,4464119,1129.9
2020-11-16,Emilia-Romagna,5067,4464119,1135.05
2020-11-17,Emilia-Romagna,5115,4464119,1145.8
2020-11-18,Emilia-Romagna,5168,4464119,1157.68
2020-11-19,Emilia-Romagna,5218,4464119,1168.88
2020-11-20,Emilia-Romagna,5265,4464119,1179.4
2020-11-21,Emilia-Romagna,5312,4464119,1189.93
2020-11-22,Emilia-Romagna,5350,4464119,1198.44
2020-11-23,Emilia-Romagna,5384,4464119,1206.06
2020-11-24,Emilia-Romagna,5439,4464119,1218.38
2020-11-25,Emilia-Romagna,5493,4464119,1230.48
2020-11-26,Emilia-Romagna,5548,4464119,1242.8
2020-11-27,Emilia-Romagna,5614,4464119,1257.58
2020-11-28,Emilia-Romagna,5684,4464119,1273.26
2020-11-29,Emilia-Romagna,5714,4464119,1279.98
2020-11-30,Emilia-Romagna,5753,4464119,1288.72
2020-12-01,Emilia-Romagna,5805,4464119,1300.37
2020-12-02,Emilia-Romagna,5874,4464119,1315.83
2020-12-03,Emilia-Romagna,5959,4464119,1334.87
2020-12-04,Emilia-Romagna,6022,4464119,1348.98
2020-12-05,Emilia-Romagna,6074,4464119,1360.63
2020-12-06,Emilia-Romagna,6162,4464119,1380.34
2020-12-07,Emilia-Romagna,6219,4464119,1393.11
2020-12-08,Emilia-Romagna,6268,4464119,1404.08
2020-12-09,Emilia-Romagna,6314,4464119,1414.39
2020-12-10,Emilia-Romagna,6386,4464119,1430.52
2020-12-11,Emilia-Romagna,6447,4464119,1444.18
2020-12-12,Emilia-Romagna,6529,4464119,1462.55
2020-12-13,Emilia-Romagna,6572,4464119,1472.18
2020-12-14,Emilia-Romagna,6645,4464119,1488.54
2020-12-15,Emilia-Romagna,6719,4464119,1505.11
2020-12-16,Emilia-Romagna,6797,4464119,1522.58
2020-12-17,Emilia-Romagna,6875,4464119,1540.06
2020-02-24,Friuli Venezia Giulia,0,1206216,0.0
2020-02-25,Friuli Venezia Giulia,0,1206216,0.0
2020-02-26,Friuli Venezia Giulia,0,1206216,0.0
2020-02-27,Friuli Venezia Giulia,0,1206216,0.0
2020-02-28,Friuli Venezia Giulia,0,1206216,0.0
2020-02-29,Friuli Venezia Giulia,0,1206216,0.0
2020-03-01,Friuli Venezia Giulia,0,1206216,0.0
2020-03-02,Friuli Venezia Giulia,0,1206216,0.0
2020-03-03,Friuli Venezia Giulia,0,1206216,0.0
2020-03-04,Friuli Venezia Giulia,0,1206216,0.0
2020-03-05,Friuli Venezia Giulia,0,1206216,0.0
2020-03-06,Friuli Venezia Giulia,0,1206216,0.0
2020-03-07,Friuli Venezia Giulia,0,1206216,0.0
2020-03-08,Friuli Venezia Giulia,1,1206216,0.83
2020-03-09,Friuli Venezia Giulia,1,1206216,0.83
2020-03-10,Friuli Venezia Giulia,3,1206216,2.49
2020-03-11,Friuli Venezia Giulia,6,1206216,4.97
2020-03-12,Friuli Venezia Giulia,8,1206216,6.63
2020-03-13,Friuli Venezia Giulia,10,1206216,8.29
2020-03-14,Friuli Venezia Giulia,13,1206216,10.78
2020-03-15,Friuli Venezia Giulia,14,1206216,11.61
2020-03-16,Friuli Venezia Giulia,22,1206216,18.24
2020-03-17,Friuli Venezia Giulia,30,1206216,24.87
2020-03-18,Friuli Venezia Giulia,31,1206216,25.7
2020-03-19,Friuli Venezia Giulia,36,1206216,29.85
2020-03-20,Friuli Venezia Giulia,38,1206216,31.5
2020-03-21,Friuli Venezia Giulia,42,1206216,34.82
2020-03-22,Friuli Venezia Giulia,47,1206216,38.96
2020-03-23,Friuli Venezia Giulia,54,1206216,44.77
2020-03-24,Friuli Venezia Giulia,64,1206216,53.06
2020-03-25,Friuli Venezia Giulia,70,1206216,58.03
2020-03-26,Friuli Venezia Giulia,72,1206216,59.69
2020-03-27,Friuli Venezia Giulia,76,1206216,63.01
2020-03-28,Friuli Venezia Giulia,87,1206216,72.13
2020-03-29,Friuli Venezia Giulia,98,1206216,81.25
2020-03-30,Friuli Venezia Giulia,107,1206216,88.71
2020-03-31,Friuli Venezia Giulia,113,1206216,93.68
2020-04-01,Friuli Venezia Giulia,122,1206216,101.14
2020-04-02,Friuli Venezia Giulia,129,1206216,106.95
2020-04-03,Friuli Venezia Giulia,136,1206216,112.75
2020-04-04,Friuli Venezia Giulia,145,1206216,120.21
2020-04-05,Friuli Venezia Giulia,154,1206216,127.67
2020-04-06,Friuli Venezia Giulia,158,1206216,130.99
2020-04-07,Friuli Venezia Giulia,164,1206216,135.96
2020-04-08,Friuli Venezia Giulia,169,1206216,140.11
2020-04-09,Friuli Venezia Giulia,171,1206216,141.77
2020-04-10,Friuli Venezia Giulia,179,1206216,148.4
2020-04-11,Friuli Venezia Giulia,185,1206216,153.37
2020-04-12,Friuli Venezia Giulia,195,1206216,161.66
2020-04-13,Friuli Venezia Giulia,202,1206216,167.47
2020-04-14,Friuli Venezia Giulia,206,1206216,170.78
2020-04-15,Friuli Venezia Giulia,212,1206216,175.76
2020-04-16,Friuli Venezia Giulia,217,1206216,179.9
2020-04-17,Friuli Venezia Giulia,220,1206216,182.39
2020-04-18,Friuli Venezia Giulia,222,1206216,184.05
2020-04-19,Friuli Venezia Giulia,225,1206216,186.53
2020-04-20,Friuli Venezia Giulia,239,1206216,198.14
2020-04-21,Friuli Venezia Giulia,241,1206216,199.8
2020-04-22,Friuli Venezia Giulia,246,1206216,203.94
2020-04-23,Friuli Venezia Giulia,256,1206216,212.23
2020-04-24,Friuli Venezia Giulia,258,1206216,213.89
2020-04-25,Friuli Venezia Giulia,263,1206216,218.04
2020-04-26,Friuli Venezia Giulia,264,1206216,218.87
2020-04-27,Friuli Venezia Giulia,271,1206216,224.67
2020-04-28,Friuli Venezia Giulia,278,1206216,230.47
2020-04-29,Friuli Venezia Giulia,285,1206216,236.28
2020-04-30,Friuli Venezia Giulia,289,1206216,239.59
2020-05-01,Friuli Venezia Giulia,294,1206216,243.74
2020-05-02,Friuli Venezia Giulia,295,1206216,244.57
2020-05-03,Friuli Venezia Giulia,297,1206216,246.22
2020-05-04,Friuli Venezia Giulia,299,1206216,247.88
2020-05-05,Friuli Venezia Giulia,303,1206216,251.2
2020-05-06,Friuli Venezia Giulia,306,1206216,253.69
2020-05-07,Friuli Venezia Giulia,308,1206216,255.34
2020-05-08,Friuli Venezia Giulia,308,1206216,255.34
2020-05-09,Friuli Venezia Giulia,308,1206216,255.34
2020-05-10,Friuli Venezia Giulia,310,1206216,257.0
2020-05-11,Friuli Venezia Giulia,312,1206216,258.66
2020-05-12,Friuli Venezia Giulia,313,1206216,259.49
2020-05-13,Friuli Venezia Giulia,316,1206216,261.98
2020-05-14,Friuli Venezia Giulia,317,1206216,262.81
2020-05-15,Friuli Venezia Giulia,318,1206216,263.63
2020-05-16,Friuli Venezia Giulia,319,1206216,264.46
2020-05-17,Friuli Venezia Giulia,319,1206216,264.46
2020-05-18,Friuli Venezia Giulia,320,1206216,265.29
2020-05-19,Friuli Venezia Giulia,320,1206216,265.29
2020-05-20,Friuli Venezia Giulia,322,1206216,266.95
2020-05-21,Friuli Venezia Giulia,323,1206216,267.78
2020-05-22,Friuli Venezia Giulia,325,1206216,269.44
2020-05-23,Friuli Venezia Giulia,327,1206216,271.1
2020-05-24,Friuli Venezia Giulia,329,1206216,272.75
2020-05-25,Friuli Venezia Giulia,329,1206216,272.75
2020-05-26,Friuli Venezia Giulia,329,1206216,272.75
2020-05-27,Friuli Venezia Giulia,331,1206216,274.41
2020-05-28,Friuli Venezia Giulia,333,1206216,276.07
2020-05-29,Friuli Venezia Giulia,333,1206216,276.07
2020-05-30,Friuli Venezia Giulia,333,1206216,276.07
2020-05-31,Friuli Venezia Giulia,333,1206216,276.07
2020-06-01,Friuli Venezia Giulia,335,1206216,277.73
2020-06-02,Friuli Venezia Giulia,336,1206216,278.56
2020-06-03,Friuli Venezia Giulia,336,1206216,278.56
2020-06-04,Friuli Venezia Giulia,336,1206216,278.56
2020-06-05,Friuli Venezia Giulia,338,1206216,280.22
2020-06-06,Friuli Venezia Giulia,338,1206216,280.22
2020-06-07,Friuli Venezia Giulia,339,1206216,281.04
2020-06-08,Friuli Venezia Giulia,340,1206216,281.87
2020-06-09,Friuli Venezia Giulia,340,1206216,281.87
2020-06-10,Friuli Venezia Giulia,341,1206216,282.7
2020-06-11,Friuli Venezia Giulia,342,1206216,283.53
2020-06-12,Friuli Venezia Giulia,342,1206216,283.53
2020-06-13,Friuli Venezia Giulia,343,1206216,284.36
2020-06-14,Friuli Venezia Giulia,343,1206216,284.36
2020-06-15,Friuli Venezia Giulia,343,1206216,284.36
2020-06-16,Friuli Venezia Giulia,343,1206216,284.36
2020-06-17,Friuli Venezia Giulia,343,1206216,284.36
2020-06-18,Friuli Venezia Giulia,343,1206216,284.36
2020-06-19,Friuli Venezia Giulia,343,1206216,284.36
2020-06-20,Friuli Venezia Giulia,344,1206216,285.19
2020-06-21,Friuli Venezia Giulia,344,1206216,285.19
2020-06-22,Friuli Venezia Giulia,344,1206216,285.19
2020-06-23,Friuli Venezia Giulia,344,1206216,285.19
2020-06-24,Friuli Venezia Giulia,344,1206216,285.19
2020-06-25,Friuli Venezia Giulia,345,1206216,286.02
2020-06-26,Friuli Venezia Giulia,345,1206216,286.02
2020-06-27,Friuli Venezia Giulia,345,1206216,286.02
2020-06-28,Friuli Venezia Giulia,345,1206216,286.02
2020-06-29,Friuli Venezia Giulia,345,1206216,286.02
2020-06-30,Friuli Venezia Giulia,345,1206216,286.02
2020-07-01,Friuli Venezia Giulia,345,1206216,286.02
2020-07-02,Friuli Venezia Giulia,345,1206216,286.02
2020-07-03,Friuli Venezia Giulia,345,1206216,286.02
2020-07-04,Friuli Venezia Giulia,345,1206216,286.02
2020-07-05,Friuli Venezia Giulia,345,1206216,286.02
2020-07-06,Friuli Venezia Giulia,345,1206216,286.02
2020-07-07,Friuli Venezia Giulia,345,1206216,286.02
2020-07-08,Friuli Venezia Giulia,345,1206216,286.02
2020-07-09,Friuli Venezia Giulia,345,1206216,286.02
2020-07-10,Friuli Venezia Giulia,345,1206216,286.02
2020-07-11,Friuli Venezia Giulia,345,1206216,286.02
2020-07-12,Friuli Venezia Giulia,345,1206216,286.02
2020-07-13,Friuli Venezia Giulia,345,1206216,286.02
2020-07-14,Friuli Venezia Giulia,345,1206216,286.02
2020-07-15,Friuli Venezia Giulia,345,1206216,286.02
2020-07-16,Friuli Venezia Giulia,345,1206216,286.02
2020-07-17,Friuli Venezia Giulia,345,1206216,286.02
2020-07-18,Friuli Venezia Giulia,345,1206216,286.02
2020-07-19,Friuli Venezia Giulia,345,1206216,286.02
2020-07-20,Friuli Venezia Giulia,345,1206216,286.02
2020-07-21,Friuli Venezia Giulia,345,1206216,286.02
2020-07-22,Friuli Venezia Giulia,345,1206216,286.02
2020-07-23,Friuli Venezia Giulia,345,1206216,286.02
2020-07-24,Friuli Venezia Giulia,345,1206216,286.02
2020-07-25,Friuli Venezia Giulia,345,1206216,286.02
2020-07-26,Friuli Venezia Giulia,345,1206216,286.02
2020-07-27,Friuli Venezia Giulia,345,1206216,286.02
2020-07-28,Friuli Venezia Giulia,345,1206216,286.02
2020-07-29,Friuli Venezia Giulia,345,1206216,286.02
2020-07-30,Friuli Venezia Giulia,345,1206216,286.02
2020-07-31,Friuli Venezia Giulia,345,1206216,286.02
2020-08-01,Friuli Venezia Giulia,345,1206216,286.02
2020-08-02,Friuli Venezia Giulia,345,1206216,286.02
2020-08-03,Friuli Venezia Giulia,346,1206216,286.85
2020-08-04,Friuli Venezia Giulia,346,1206216,286.85
2020-08-05,Friuli Venezia Giulia,346,1206216,286.85
2020-08-06,Friuli Venezia Giulia,346,1206216,286.85
2020-08-07,Friuli Venezia Giulia,346,1206216,286.85
2020-08-08,Friuli Venezia Giulia,346,1206216,286.85
2020-08-09,Friuli Venezia Giulia,346,1206216,286.85
2020-08-10,Friuli Venezia Giulia,347,1206216,287.68
2020-08-11,Friuli Venezia Giulia,348,1206216,288.51
2020-08-12,Friuli Venezia Giulia,348,1206216,288.51
2020-08-13,Friuli Venezia Giulia,348,1206216,288.51
2020-08-14,Friuli Venezia Giulia,348,1206216,288.51
2020-08-15,Friuli Venezia Giulia,348,1206216,288.51
2020-08-16,Friuli Venezia Giulia,348,1206216,288.51
2020-08-17,Friuli Venezia Giulia,348,1206216,288.51
2020-08-18,Friuli Venezia Giulia,348,1206216,288.51
2020-08-19,Friuli Venezia Giulia,348,1206216,288.51
2020-08-20,Friuli Venezia Giulia,348,1206216,288.51
2020-08-21,Friuli Venezia Giulia,348,1206216,288.51
2020-08-22,Friuli Venezia Giulia,348,1206216,288.51
2020-08-23,Friuli Venezia Giulia,348,1206216,288.51
2020-08-24,Friuli Venezia Giulia,348,1206216,288.51
2020-08-25,Friuli Venezia Giulia,348,1206216,288.51
2020-08-26,Friuli Venezia Giulia,348,1206216,288.51
2020-08-27,Friuli Venezia Giulia,348,1206216,288.51
2020-08-28,Friuli Venezia Giulia,348,1206216,288.51
2020-08-29,Friuli Venezia Giulia,348,1206216,288.51
2020-08-30,Friuli Venezia Giulia,348,1206216,288.51
2020-08-31,Friuli Venezia Giulia,348,1206216,288.51
2020-09-01,Friuli Venezia Giulia,348,1206216,288.51
2020-09-02,Friuli Venezia Giulia,349,1206216,289.33
2020-09-03,Friuli Venezia Giulia,349,1206216,289.33
2020-09-04,Friuli Venezia Giulia,349,1206216,289.33
2020-09-05,Friuli Venezia Giulia,349,1206216,289.33
2020-09-06,Friuli Venezia Giulia,349,1206216,289.33
2020-09-07,Friuli Venezia Giulia,349,1206216,289.33
2020-09-08,Friuli Venezia Giulia,349,1206216,289.33
2020-09-09,Friuli Venezia Giulia,349,1206216,289.33
2020-09-10,Friuli Venezia Giulia,349,1206216,289.33
2020-09-11,Friuli Venezia Giulia,349,1206216,289.33
2020-09-12,Friuli Venezia Giulia,349,1206216,289.33
2020-09-13,Friuli Venezia Giulia,349,1206216,289.33
2020-09-14,Friuli Venezia Giulia,349,1206216,289.33
2020-09-15,Friuli Venezia Giulia,349,1206216,289.33
2020-09-16,Friuli Venezia Giulia,349,1206216,289.33
2020-09-17,Friuli Venezia Giulia,349,1206216,289.33
2020-09-18,Friuli Venezia Giulia,349,1206216,289.33
2020-09-19,Friuli Venezia Giulia,350,1206216,290.16
2020-09-20,Friuli Venezia Giulia,350,1206216,290.16
2020-09-21,Friuli Venezia Giulia,350,1206216,290.16
2020-09-22,Friuli Venezia Giulia,350,1206216,290.16
2020-09-23,Friuli Venezia Giulia,350,1206216,290.16
2020-09-24,Friuli Venezia Giulia,350,1206216,290.16
2020-09-25,Friuli Venezia Giulia,350,1206216,290.16
2020-09-26,Friuli Venezia Giulia,350,1206216,290.16
2020-09-27,Friuli Venezia Giulia,351,1206216,290.99
2020-09-28,Friuli Venezia Giulia,351,1206216,290.99
2020-09-29,Friuli Venezia Giulia,351,1206216,290.99
2020-09-30,Friuli Venezia Giulia,351,1206216,290.99
2020-10-01,Friuli Venezia Giulia,351,1206216,290.99
2020-10-02,Friuli Venezia Giulia,353,1206216,292.65
2020-10-03,Friuli Venezia Giulia,353,1206216,292.65
2020-10-04,Friuli Venezia Giulia,353,1206216,292.65
2020-10-05,Friuli Venezia Giulia,353,1206216,292.65
2020-10-06,Friuli Venezia Giulia,355,1206216,294.31
2020-10-07,Friuli Venezia Giulia,355,1206216,294.31
2020-10-08,Friuli Venezia Giulia,355,1206216,294.31
2020-10-09,Friuli Venezia Giulia,355,1206216,294.31
2020-10-10,Friuli Venezia Giulia,355,1206216,294.31
2020-10-11,Friuli Venezia Giulia,356,1206216,295.14
2020-10-12,Friuli Venezia Giulia,356,1206216,295.14
2020-10-13,Friuli Venezia Giulia,356,1206216,295.14
2020-10-14,Friuli Venezia Giulia,356,1206216,295.14
2020-10-15,Friuli Venezia Giulia,358,1206216,296.8
2020-10-16,Friuli Venezia Giulia,359,1206216,297.62
2020-10-17,Friuli Venezia Giulia,359,1206216,297.62
2020-10-18,Friuli Venezia Giulia,361,1206216,299.28
2020-10-19,Friuli Venezia Giulia,364,1206216,301.77
2020-10-20,Friuli Venezia Giulia,366,1206216,303.43
2020-10-21,Friuli Venezia Giulia,367,1206216,304.26
2020-10-22,Friuli Venezia Giulia,368,1206216,305.09
2020-10-23,Friuli Venezia Giulia,369,1206216,305.92
2020-10-24,Friuli Venezia Giulia,372,1206216,308.4
2020-10-25,Friuli Venezia Giulia,374,1206216,310.06
2020-10-26,Friuli Venezia Giulia,377,1206216,312.55
2020-10-27,Friuli Venezia Giulia,378,1206216,313.38
2020-10-28,Friuli Venezia Giulia,382,1206216,316.69
2020-10-29,Friuli Venezia Giulia,387,1206216,320.84
2020-10-30,Friuli Venezia Giulia,394,1206216,326.64
2020-10-31,Friuli Venezia Giulia,397,1206216,329.13
2020-11-01,Friuli Venezia Giulia,398,1206216,329.96
2020-11-02,Friuli Venezia Giulia,403,1206216,334.1
2020-11-03,Friuli Venezia Giulia,411,1206216,340.73
2020-11-04,Friuli Venezia Giulia,414,1206216,343.22
2020-11-05,Friuli Venezia Giulia,423,1206216,350.68
2020-11-06,Friuli Venezia Giulia,435,1206216,360.63
2020-11-07,Friuli Venezia Giulia,442,1206216,366.44
2020-11-08,Friuli Venezia Giulia,451,1206216,373.9
2020-11-09,Friuli Venezia Giulia,456,1206216,378.04
2020-11-10,Friuli Venezia Giulia,476,1206216,394.62
2020-11-11,Friuli Venezia Giulia,489,1206216,405.4
2020-11-12,Friuli Venezia Giulia,498,1206216,412.86
2020-11-13,Friuli Venezia Giulia,506,1206216,419.49
2020-11-14,Friuli Venezia Giulia,516,1206216,427.78
2020-11-15,Friuli Venezia Giulia,528,1206216,437.73
2020-11-16,Friuli Venezia Giulia,546,1206216,452.66
2020-11-17,Friuli Venezia Giulia,556,1206216,460.95
2020-11-18,Friuli Venezia Giulia,567,1206216,470.07
2020-11-19,Friuli Venezia Giulia,580,1206216,480.84
2020-11-20,Friuli Venezia Giulia,608,1206216,504.06
2020-11-21,Friuli Venezia Giulia,633,1206216,524.78
2020-11-22,Friuli Venezia Giulia,646,1206216,535.56
2020-11-23,Friuli Venezia Giulia,673,1206216,557.94
2020-11-24,Friuli Venezia Giulia,699,1206216,579.5
2020-11-25,Friuli Venezia Giulia,715,1206216,592.76
2020-11-26,Friuli Venezia Giulia,741,1206216,614.32
2020-11-27,Friuli Venezia Giulia,776,1206216,643.33
2020-11-28,Friuli Venezia Giulia,801,1206216,664.06
2020-11-29,Friuli Venezia Giulia,817,1206216,677.32
2020-11-30,Friuli Venezia Giulia,838,1206216,694.73
2020-12-01,Friuli Venezia Giulia,863,1206216,715.46
2020-12-02,Friuli Venezia Giulia,889,1206216,737.02
2020-12-03,Friuli Venezia Giulia,941,1206216,780.13
2020-12-04,Friuli Venezia Giulia,977,1206216,809.97
2020-12-05,Friuli Venezia Giulia,1008,1206216,835.67
2020-12-06,Friuli Venezia Giulia,1035,1206216,858.06
2020-12-07,Friuli Venezia Giulia,1059,1206216,877.95
2020-12-08,Friuli Venezia Giulia,1089,1206216,902.82
2020-12-09,Friuli Venezia Giulia,1122,1206216,930.18
2020-12-10,Friuli Venezia Giulia,1164,1206216,965.0
2020-12-11,Friuli Venezia Giulia,1187,1206216,984.07
2020-12-12,Friuli Venezia Giulia,1215,1206216,1007.28
2020-12-13,Friuli Venezia Giulia,1233,1206216,1022.2
2020-12-14,Friuli Venezia Giulia,1247,1206216,1033.81
2020-12-15,Friuli Venezia Giulia,1299,1206216,1076.92
2020-12-16,Friuli Venezia Giulia,1339,1206216,1110.08
2020-12-17,Friuli Venezia Giulia,1366,1206216,1132.47
2020-02-24,Lazio,0,5755700,0.0
2020-02-25,Lazio,0,5755700,0.0
2020-02-26,Lazio,0,5755700,0.0
2020-02-27,Lazio,0,5755700,0.0
2020-02-28,Lazio,0,5755700,0.0
2020-02-29,Lazio,0,5755700,0.0
2020-03-01,Lazio,0,5755700,0.0
2020-03-02,Lazio,0,5755700,0.0
2020-03-03,Lazio,0,5755700,0.0
2020-03-04,Lazio,0,5755700,0.0
2020-03-05,Lazio,0,5755700,0.0
2020-03-06,Lazio,1,5755700,0.17
2020-03-07,Lazio,1,5755700,0.17
2020-03-08,Lazio,3,5755700,0.52
2020-03-09,Lazio,5,5755700,0.87
2020-03-10,Lazio,6,5755700,1.04
2020-03-11,Lazio,6,5755700,1.04
2020-03-12,Lazio,9,5755700,1.56
2020-03-13,Lazio,11,5755700,1.91
2020-03-14,Lazio,13,5755700,2.26
2020-03-15,Lazio,16,5755700,2.78
2020-03-16,Lazio,19,5755700,3.3
2020-03-17,Lazio,23,5755700,4.0
2020-03-18,Lazio,32,5755700,5.56
2020-03-19,Lazio,38,5755700,6.6
2020-03-20,Lazio,43,5755700,7.47
2020-03-21,Lazio,50,5755700,8.69
2020-03-22,Lazio,53,5755700,9.21
2020-03-23,Lazio,63,5755700,10.95
2020-03-24,Lazio,80,5755700,13.9
2020-03-25,Lazio,95,5755700,16.51
2020-03-26,Lazio,106,5755700,18.42
2020-03-27,Lazio,118,5755700,20.5
2020-03-28,Lazio,124,5755700,21.54
2020-03-29,Lazio,136,5755700,23.63
2020-03-30,Lazio,150,5755700,26.06
2020-03-31,Lazio,162,5755700,28.15
2020-04-01,Lazio,169,5755700,29.36
2020-04-02,Lazio,185,5755700,32.14
2020-04-03,Lazio,199,5755700,34.57
2020-04-04,Lazio,212,5755700,36.83
2020-04-05,Lazio,219,5755700,38.05
2020-04-06,Lazio,229,5755700,39.79
2020-04-07,Lazio,238,5755700,41.35
2020-04-08,Lazio,244,5755700,42.39
2020-04-09,Lazio,253,5755700,43.96
2020-04-10,Lazio,263,5755700,45.69
2020-04-11,Lazio,273,5755700,47.43
2020-04-12,Lazio,279,5755700,48.47
2020-04-13,Lazio,284,5755700,49.34
2020-04-14,Lazio,300,5755700,52.12
2020-04-15,Lazio,311,5755700,54.03
2020-04-16,Lazio,316,5755700,54.9
2020-04-17,Lazio,332,5755700,57.68
2020-04-18,Lazio,340,5755700,59.07
2020-04-19,Lazio,341,5755700,59.25
2020-04-20,Lazio,349,5755700,60.64
2020-04-21,Lazio,363,5755700,63.07
2020-04-22,Lazio,370,5755700,64.28
2020-04-23,Lazio,375,5755700,65.15
2020-04-24,Lazio,384,5755700,66.72
2020-04-25,Lazio,387,5755700,67.24
2020-04-26,Lazio,389,5755700,67.59
2020-04-27,Lazio,397,5755700,68.98
2020-04-28,Lazio,414,5755700,71.93
2020-04-29,Lazio,431,5755700,74.88
2020-04-30,Lazio,441,5755700,76.62
2020-05-01,Lazio,482,5755700,83.74
2020-05-02,Lazio,497,5755700,86.35
2020-05-03,Lazio,508,5755700,88.26
2020-05-04,Lazio,524,5755700,91.04
2020-05-05,Lazio,534,5755700,92.78
2020-05-06,Lazio,538,5755700,93.47
2020-05-07,Lazio,543,5755700,94.34
2020-05-08,Lazio,549,5755700,95.38
2020-05-09,Lazio,553,5755700,96.08
2020-05-10,Lazio,557,5755700,96.77
2020-05-11,Lazio,562,5755700,97.64
2020-05-12,Lazio,566,5755700,98.34
2020-05-13,Lazio,577,5755700,100.25
2020-05-14,Lazio,595,5755700,103.38
2020-05-15,Lazio,604,5755700,104.94
2020-05-16,Lazio,616,5755700,107.02
2020-05-17,Lazio,622,5755700,108.07
2020-05-18,Lazio,628,5755700,109.11
2020-05-19,Lazio,640,5755700,111.19
2020-05-20,Lazio,647,5755700,112.41
